"ItemCode","ItemName","PurchasesDescription","PurchasesUnitPrice","PurchasesAccount","PurchasesTaxRate","SalesDescription","SalesUnitPrice","SalesAccount","SalesTaxRate","InventoryAssetAccount","CostOfGoodsSoldAccount"
,,,,,,,,"5191103","",,
,,,,,,,,"1112102","",,
,,,,,,,,"5111101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2122104","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"3000","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5131102","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5161101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112102","",,
,,,,,,,,"1112102","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5161101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5131108","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"5181105","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"2122104","",,
,,,,,,,,"5171101","",,
,,,,,,,,"1131101","",,
,,,,,,,,"5181106","",,
,,,,,,,,"5181105","",,
,,,,,,,,"5191103","",,
,,,,,,,,"4200001","",,
,,,,,,,,"5121101","",,
,,,,,,,,"1111101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"5181106","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"3000","",,
,,,,,,,,"1112103","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"5131113","",,
,,,,,,,,"3000","",,
,,,,,,,,"1111101","",,
,,,,,,,,"1111101","",,
,,,,,,,,"1111101","",,
,,,,,,,,"1111101","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"5181106","",,
,,,,,,,,"5181106","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5161101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"1112102","",,
,,,,,,,,"5111101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"1112102","",,
,,,,,,,,"5121101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5161101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5121101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2122104","",,
,,,,,,,,"2224104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5161101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2224104","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2122104","",,
,,,,,,,,"5171101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2122102","",,
,,,,,,,,"5181103","",,
,,,,,,,,"5121101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"3000","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5131111","",,
,,,,,,,,"3000","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5181103","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2122104","",,
,,,,,,,,"2224105","",,
,,,,,,,,"1112101","",,
,,,,,,,,"5121105","",,
,,,,,,,,"5121105","",,
,,,,,,,,"5111105","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2224105","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"1112104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2122104","",,
,,,,,,,,"5171101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112104","",,
,,,,,,,,"7111102","",,
,,,,,,,,"3000","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112105","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"7111102","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"7111101","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2122104","",,
,,,,,,,,"2224105","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112102","",,
,,,,,,,,"2224105","",,
,,,,,,,,"5131111","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112105","",,
,,,,,,,,"1112105","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"5191103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"5191103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"5191103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"5191103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"5191103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"4200001","",,
,,,,,,,,"1131103","",,
,,,,,,,,"1112101","",,
,,,,,,,,"1112102","",,
,,,,,,,,"5121105","",,
,,,,,,,,"5131112","",,
,,,,,,,,"5111105","",,
,,,,,,,,"1112102","",,
,,,,,,,,"1131101","",,
,,,,,,,,"1161104","",,
,,,,,,,,"1161104","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"7111102","",,
,,,,,,,,"2121104","",,
,,,,,,,,"5191103","",,
,,,,,,,,"2122104","",,
,,,,,,,,"5171101","",,
,,,,,,,,"2121104","",,
,,,,,,,,"3000","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1122103","",,
,,,,,,,,"1112103","",,
,,,,,,,,"1112104","",,
,,,,,,,,"7111101","",,
,,,,,,,,"5181106","",,
,,,,,,,,"1131103","",,
,,,,,,,,"5181106","",,
,,,,,,,,"1131103","",,
,,,,,,,,"2121104","",,
,,,,,,,,"1122103","",,
,,,,,,,,"","",,
